"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.taskId","Input.goal","Input.simulation_description","Input.answer_idx","Input.screen_url_1","Input.screen_url_2","Input.screen_url_3","Input.screen_url_4","Answer.initial_state_select","Answer.taskId","Answer.test","Approve","Reject"
"3LN50BUKPXTTYB0SKF96K88YPD9LPB","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:21:58 PST 2019","3","BatchId:3864069;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:21:58 PST 2019","","","384PI804XVJG1ROSD5WJ5DG7QGDS0Q","A1MJVTR0PCKBWW","Submitted","Mon Dec 09 13:43:27 PST 2019","Mon Dec 09 13:45:58 PST 2019","Mon Dec 09 16:45:58 PST 2019","","","","151","100% (1190/1190)","100% (304/304)","100% (188/188)","00000-097","Add one ball to make sure the green ball is touching the blue ball.","The blue and purple ball fall from the top. The black platform is in the bottom, with a distance to the right wall slightly larger than the size of the red ball. The red ball was placed in the black platform. The purple ball in the right side.The purple and blue ball fall to the black platform and the red ball moves to the left side and the blue ball at the right side.The purple bar at the left side.","1","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00000/097/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/097/no-solution-2.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/097/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/097/no-solution-1.png","1","00000-097","2"
"3LN50BUKPXTTYB0SKF96K88YPD9LPB","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:21:58 PST 2019","3","BatchId:3864069;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:21:58 PST 2019","","","3Z3ZLGNNSLC0538C4OPXCBZDB6SQ3E","A2P065E9CYMYJL","Submitted","Mon Dec 09 14:56:17 PST 2019","Mon Dec 09 14:59:24 PST 2019","Mon Dec 09 17:59:24 PST 2019","","","","187","100% (371/371)","100% (68/68)","100% (68/68)","00000-097","Add one ball to make sure the green ball is touching the blue ball.","The blue and purple ball fall from the top. The black platform is in the bottom, with a distance to the right wall slightly larger than the size of the red ball. The red ball was placed in the black platform. The purple ball in the right side.The purple and blue ball fall to the black platform and the red ball moves to the left side and the blue ball at the right side.The purple bar at the left side.","1","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00000/097/0.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/097/no-solution-2.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/097/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00000/097/no-solution-1.png","4","00000-097","2"
"3S4TINXCC25Z022FE27XH5733EZOBA","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:21:58 PST 2019","3","BatchId:3864069;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:21:58 PST 2019","","","30OG32W0SXTIC4BHDGECR885XHLENQ","APGX2WZ59OWDN","Submitted","Mon Dec 09 13:24:11 PST 2019","Mon Dec 09 13:29:57 PST 2019","Mon Dec 09 16:29:57 PST 2019","","","","346","100% (183/183)","100% (3/3)","100% (1/1)","00001-069","Add one ball to make sure the green ball is touching the purple bar.","The red ball fall from the top. The black platform is in the bottom, with a distance to the right wall slightly larger than the size of the red ball. The green ball was placed in the black platform. The purple bar in the left side.The red ball fall to the black platform and the green ball moves to the left side and the red ball at the right side.The purple bar at the left side.","4","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/069/no-solution-2.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/069/no-solution-1.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/069/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00001/069/0.png","2","00001-069","2"
"3S4TINXCC25Z022FE27XH5733EZOBA","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:21:58 PST 2019","3","BatchId:3864069;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:21:58 PST 2019","","","34FNN24DCPRCSKM29HUK4U0ZO8PY5Y","ARVXIBUCA8WDZ","Submitted","Mon Dec 09 13:22:19 PST 2019","Mon Dec 09 13:39:47 PST 2019","Mon Dec 09 16:39:47 PST 2019","","","","1048","100% (83/83)","100% (1/1)","100% (1/1)","00001-069","Add one ball to make sure the green ball is touching the purple bar.","The red ball fall from the top. The black platform is in the bottom, with a distance to the right wall slightly larger than the size of the red ball. The green ball was placed in the black platform. The purple bar in the left side.The red ball fall to the black platform and the green ball moves to the left side and the red ball at the right side.The purple bar at the left side.","4","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/069/no-solution-2.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/069/no-solution-1.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/069/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00001/069/0.png","3","00001-069","2"
"3S4TINXCC25Z022FE27XH5733EZOBA","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:21:58 PST 2019","3","BatchId:3864069;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:21:58 PST 2019","","","3AMW0RGHOGKM9V07MUUNLK79BOMNPJ","A2QD9PJUKW7PKK","Submitted","Mon Dec 09 13:22:16 PST 2019","Mon Dec 09 13:25:21 PST 2019","Mon Dec 09 16:25:21 PST 2019","","","","185","100% (64/64)","100% (5/5)","0% (0/0)","00001-069","Add one ball to make sure the green ball is touching the purple bar.","The red ball fall from the top. The black platform is in the bottom, with a distance to the right wall slightly larger than the size of the red ball. The green ball was placed in the black platform. The purple bar in the left side.The red ball fall to the black platform and the green ball moves to the left side and the red ball at the right side.The purple bar at the left side.","4","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/069/no-solution-2.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/069/no-solution-1.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/069/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00001/069/0.png","2","00001-069","2"
"3L1EFR8WWVNM6WAPHFAB353ZND59FZ","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:21:58 PST 2019","3","BatchId:3864069;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:21:58 PST 2019","","","3LOTDFNYAAH05CKR0SP5596W2U3FWZ","A9K0CV70JWG1W","Submitted","Mon Dec 09 13:22:13 PST 2019","Mon Dec 09 13:27:25 PST 2019","Mon Dec 09 16:27:25 PST 2019","","","","312","100% (53/53)","100% (17/17)","0% (0/0)","00001-016","Add one ball to make sure the green ball is touching the purple bar.","The Both green and red ball fall down. The red ball lands on the black platform first, and the green ball falls onto the red ball. The green ball is then bounced to right, lands on the black platform, and moves to the right. The green ball falls through the black platform and finally lands on the purple bar at the bottom.","4","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/016/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/016/no-solution-2.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/016/no-solution-1.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00001/016/0.png","3","00001-016","2"
"3L1EFR8WWVNM6WAPHFAB353ZND59FZ","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:21:58 PST 2019","3","BatchId:3864069;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:21:58 PST 2019","","","3VP0C6EFSJE8H7X2VXGE25RSBTMM6C","A1YSYI926BBOHW","Submitted","Mon Dec 09 13:22:28 PST 2019","Mon Dec 09 13:24:35 PST 2019","Mon Dec 09 16:24:35 PST 2019","","","","127","100% (392/392)","100% (193/193)","100% (114/114)","00001-016","Add one ball to make sure the green ball is touching the purple bar.","The Both green and red ball fall down. The red ball lands on the black platform first, and the green ball falls onto the red ball. The green ball is then bounced to right, lands on the black platform, and moves to the right. The green ball falls through the black platform and finally lands on the purple bar at the bottom.","4","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/016/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/016/no-solution-2.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/016/no-solution-1.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00001/016/0.png","4","00001-016","2"
"3L1EFR8WWVNM6WAPHFAB353ZND59FZ","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:21:58 PST 2019","3","BatchId:3864069;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:21:58 PST 2019","","","3ZAK8W07I7WWG4GW2ARJKEYVBC2U0A","A24LC97AU3QC7G","Submitted","Mon Dec 09 13:22:05 PST 2019","Mon Dec 09 13:25:36 PST 2019","Mon Dec 09 16:25:36 PST 2019","","","","211","100% (159/159)","100% (109/109)","100% (79/79)","00001-016","Add one ball to make sure the green ball is touching the purple bar.","The Both green and red ball fall down. The red ball lands on the black platform first, and the green ball falls onto the red ball. The green ball is then bounced to right, lands on the black platform, and moves to the right. The green ball falls through the black platform and finally lands on the purple bar at the bottom.","4","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/016/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/016/no-solution-2.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00001/016/no-solution-1.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00001/016/0.png","1","00001-016","2"
"391FPZIE4E444KPYAGT22M2QGDSHUW","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:21:58 PST 2019","3","BatchId:3864069;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:21:58 PST 2019","","","39U1BHVTDO9DXJ04LSJSHGA0VAH3TP","A1MJVTR0PCKBWW","Submitted","Mon Dec 09 13:22:24 PST 2019","Mon Dec 09 13:30:09 PST 2019","Mon Dec 09 16:30:09 PST 2019","","","","465","100% (1190/1190)","100% (304/304)","100% (188/188)","00002-111","Add one ball to make sure the green ball is touching the purple bar.","The balls drop with the red landing first then the green landing on the red. The small red touches only the right side of the green ball so the green ball is pushed to the left, touching the black bar, and then continuing to fall to the purple floor below.","4","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00002/111/no-solution-2.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00002/111/no-solution-1.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00002/111/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/111/0.png","4","00002-111","2"
"391FPZIE4E444KPYAGT22M2QGDSHUW","36Y7KK4GOFFDKKBXF2AIQG2JVC7USH","Select the most appropriate initial scene","Select which initial scene would  follow the given description","vision, frames, physical reasoning, caption","$0.30","Mon Dec 09 13:21:58 PST 2019","3","BatchId:3864069;OriginalHitTemplateId:928390828;","3600","10800","Mon Dec 09 15:21:58 PST 2019","","","3COPXFW7XEUL1PF4PH27TSQ5HTHPKG","AFU00NU09CFXE","Submitted","Mon Dec 09 13:22:13 PST 2019","Mon Dec 09 13:41:42 PST 2019","Mon Dec 09 16:41:42 PST 2019","","","","1169","99% (233/236)","100% (51/51)","100% (51/51)","00002-111","Add one ball to make sure the green ball is touching the purple bar.","The balls drop with the red landing first then the green landing on the red. The small red touches only the right side of the green ball so the green ball is pushed to the left, touching the black bar, and then continuing to fall to the purple floor below.","4","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00002/111/no-solution-2.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00002/111/no-solution-1.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs-no-solution/00002/111/no-solution-3.png","https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/111/0.png","4","00002-111","2"
