taskId,goal,demo,screen_url_0,screen_url_1,screen_url_2,screen_url_3,screen_url_4,screen_url_5,screen_url_6,screen_url_7,screen_url_8,screen_url_9,screen_url_10,screen_url_11,screen_url_12,screen_url_13,screen_url_14,screen_url_15,screen_url_16,screen_url_17,screen_url_18,screen_url_19,screen_url_20,screen_url_21,screen_url_22,screen_url_23,screen_url_24,screen_url_25,time_step_0,time_step_1,time_step_2,time_step_3,time_step_4,time_step_5,time_step_6,time_step_7,time_step_8,time_step_9,time_step_10,time_step_11,time_step_12,time_step_13,time_step_14,time_step_15,time_step_16,time_step_17,time_step_18,time_step_19,time_step_20,time_step_21,time_step_22,time_step_23,time_step_24,time_step_25
00011-136,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/112.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/136/176.png,0,112,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176
00011-661,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/85.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/661/181.png,0,85,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181
00011-931,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/91.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/931/264.png,0,91,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
00011-667,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/57.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/105.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/151.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/224.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/667/268.png,0,57,105,151,224,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
00011-802,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/32.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/105.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/116.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/802/138.png,0,32,105,116,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
00011-991,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/91.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/991/165.png,0,91,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165
00011-967,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/59.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/242.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/967/383.png,0,59,242,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383
00011-004,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/42.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/101.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/358.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/004/416.png,0,42,101,358,377,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416
00011-274,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/15.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/68.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/225.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/330.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/274/362.png,0,15,68,225,330,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362
00011-599,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/39.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/77.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/599/117.png,0,39,77,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
00011-740,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/110.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00011/740/184.png,0,110,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184
